2017-08-08,-0.15
2017-08-09,-0.61
2017-08-10,-0.45
2017-08-13,-0.65
2017-08-14,-0.74
2017-08-15,-1.11
2017-08-16,-0.84
2017-08-17,-1.05
2017-08-20,-0.55
2017-08-21,0.65
2017-08-22,-0.9
2017-08-23,-0.05
2017-08-24,0.2
2017-08-27,0.55
2017-08-28,0
2017-08-29,0.1
2017-08-30,-0.36
2017-08-31,0.9
2017-09-03,0.5
2017-09-04,0.8
2017-09-05,0.3
2017-09-06,0.1
2017-09-07,0.9
2017-09-10,-0.91
2017-09-11,-0.7
2017-09-12,-1.74
2017-09-13,0.35
2017-09-14,0.1
2017-09-17,-0.5
2017-09-18,-0.9
2017-09-19,-1.75
2017-09-20,-0.8
2017-09-21,-0.1
2017-09-24,-0.05
2017-09-25,0.3
2017-09-26,1.31
2017-09-27,0.6
2017-09-28,0.19
2017-10-01,-1.2
2017-10-02,-0.11
2017-10-03,0.61
2017-10-04,0
2017-10-05,1.15
2017-10-08,0
2017-10-09,-0.55
2017-10-10,-0.5
2017-10-11,0
2017-10-12,-0.35
2017-10-15,-0.5
2017-10-16,0.35
2017-10-17,0.2
2017-10-18,-1.02
2017-10-19,-0.46
2017-10-22,-0.25
2017-10-23,-0.5
2017-10-24,0.45
2017-10-25,0.4
2017-10-26,0.25
2017-10-29,0.15
2017-10-30,0.08
2017-10-31,0.19
2017-11-01,0.75
2017-11-02,-1.25
2017-11-06,-0.17
2017-11-07,0.18
2017-11-08,-0.05
2017-11-09,0.1
2017-11-12,-0.8
2017-11-13,-0.5
2017-11-14,0
2017-11-15,-0.29
2017-11-16,-0.68
2017-11-19,-0.33
2017-11-20,-0.2
2017-11-21,1.25
2017-11-22,0.1
2017-11-23,-0.03
2017-11-26,0.3
2017-11-27,0.36
2017-11-28,0.35
2017-11-29,0.35
2017-11-30,-0.2
2017-12-03,-0.2
2017-12-04,0
2017-12-05,0.25
2017-12-06,0
2017-12-07,0.02
2017-12-10,0.15
2017-12-11,-0.65
2017-12-12,-0.05
2017-12-13,0.05
2017-12-14,-1
2017-12-17,-0.6
2017-12-18,-1.44
2017-12-19,-0.61
2017-12-20,0.26
2017-12-21,-1.11
2017-12-24,-0.05
2017-12-25,-1.96
2017-12-26,-1.25
2017-12-27,-0.25
2017-12-28,-1.05
2018-01-03,-4.21
2018-01-04,-3
2018-01-08,-0.4
2018-01-09,0.19
2018-01-10,-0.55
2018-01-11,-1.07
2018-01-14,0.32
2018-01-15,-1.28
2018-01-16,0.84
2018-01-17,-0.15
2018-01-18,0.09
2018-01-21,0.1
2018-01-22,2.55
2018-01-23,2.3
2018-01-24,0.3
2018-01-25,0.15
2018-01-28,-0.3
2018-01-29,-0.19
2018-01-30,-0.75
2018-01-31,-0.27
2018-02-01,0.17
2018-02-04,-0.25
2018-02-05,-1.09
2018-02-06,0
2018-02-07,0.55
2018-02-08,0.5
2018-02-11,-0.8
2018-02-12,-0.75
2018-02-13,0.65
2018-02-14,0.5
2018-02-15,0.53
2018-02-18,0.5
2018-02-19,-0.51
2018-02-20,0.6
2018-02-21,1.21
2018-02-25,0.05
2018-02-26,-0.7
2018-02-27,0.45
2018-02-28,0.35
2018-03-01,0.5
2018-03-04,-0.2
2018-03-05,-1
2018-03-06,0.25
2018-03-08,0.3
2018-03-11,-0.01
2018-03-12,0.25
2018-03-13,0.21
2018-03-14,-0.27
2018-03-15,0.45
2018-03-18,-0.25
2018-03-19,0.32
2018-03-20,0.35
2018-03-21,0.15
2018-03-22,0.55
2018-03-25,-0.06
2018-03-26,-0.3
2018-03-27,0.11
2018-03-28,-0.24
