2017-07-23,-7.07928
2017-07-24,-2.75247
2017-07-25,0.18246
2017-07-26,0.350758
2017-07-27,0.0585542
2017-07-30,-2.19971
2017-07-31,-1.77689
2017-08-01,-2.24252
2017-08-02,-4.95736
2017-08-03,-16.6461
2017-08-06,-10.3501
2017-08-07,-7.14338
2017-08-08,-6.19094
2017-08-09,-7.18562
2017-08-10,-3.13493
2017-08-13,-4.39406
2017-08-14,-2.23868
2017-08-15,-6.89993
2017-08-16,-7.10689
2017-08-17,-10.6478
2017-08-20,-9.16809
2017-08-21,-6.20074
2017-08-22,-23.7883
2017-08-23,-6.95453
2017-08-24,0.293391
2017-08-27,-0.877846
2017-08-28,-1.88593
2017-08-29,-1.93992
2017-08-30,-10.7986
2017-08-31,2.34226
2017-09-03,-0.593964
2017-09-04,-3.23508
2017-09-05,-6.10311
2017-09-06,-4.90382
2017-09-07,-9.84212
2017-09-10,-21.4102
2017-09-11,-10.1227
2017-09-12,-23.1415
2017-09-13,5.67299
2017-09-14,-0.000298226
2017-09-17,-11.8888
2017-09-18,-4.59151
2017-09-19,-18.7193
2017-09-20,-3.6927
2017-09-21,0.239232
2017-09-24,-2.22376
2017-09-25,-1.30164
2017-09-26,0.166464
2017-09-27,1.02702
2017-09-28,-20.6988
2017-10-01,-11.3409
2017-10-02,3.66891
2017-10-03,-1.73364
2017-10-04,-4.4276
2017-10-05,-1.31104
2017-10-08,-4.47661
2017-10-09,-7.93475
2017-10-10,-6.54473
2017-10-11,0.665509
2017-10-12,-3.14545
2017-10-15,-4.57154
2017-10-16,-9.83421
2017-10-17,-4.39324
2017-10-18,-6.50873
2017-10-19,-3.6557
2017-10-22,-3.39903
2017-10-23,-4.43487
2017-10-24,5.16648
2017-10-25,-0.222986
2017-10-26,-3.62282
2017-10-29,3.39863
2017-10-30,-0.891283
2017-10-31,-0.822768
2017-11-01,1.32516
2017-11-02,-23.0501
2017-11-06,-10.7787
2017-11-07,-1.99995
2017-11-08,-5.5351
2017-11-09,-1.85511
2017-11-12,-5.64922
2017-11-13,-6.0463
2017-11-14,0.323439
2017-11-15,0.853926
2017-11-16,-8.36119
2017-11-19,-2.95909
2017-11-20,-1.94592
2017-11-21,-2.45972
2017-11-22,-6.18366
2017-11-23,-2.10108
2017-11-26,-0.887195
2017-11-27,-0.228896
2017-11-28,-1.70414
2017-11-29,-5.86054
2017-11-30,-7.29758
2017-12-03,-2.067
2017-12-04,-7.54362
2017-12-05,-0.380474
2017-12-06,0.0984766
2017-12-07,-2.30304
2017-12-10,-7.46627
2017-12-11,-12.4068
2017-12-12,-0.424428
2017-12-13,1.2693
2017-12-14,-15.0909
2017-12-17,-3.43451
2017-12-18,-20.3163
2017-12-19,-4.6404
2017-12-20,1.14819
2017-12-21,-10.4938
2017-12-24,4.55305
2017-12-25,-29.1336
2017-12-26,-17.2592
2017-12-27,-9.99592
2017-12-28,-11.7778
2018-01-03,-1.9899
2018-01-04,-0.485637
2018-01-08,-9.77151
2018-01-09,-15.3728
2018-01-10,-5.1936
2018-01-11,-9.25746
2018-01-14,2.74555
2018-01-15,-6.90409
2018-01-16,-8.72944
2018-01-17,-16.2222
2018-01-18,-1.60217
2018-01-21,-5.1205
2018-01-22,-9.35645
2018-01-23,-14.3714
2018-01-24,2.51163
2018-01-25,-4.23148
2018-01-28,-11.5154
2018-01-29,-12.175
2018-01-30,-12.9683
2018-01-31,-14.1418
2018-02-01,-3.73766
2018-02-04,-20.6754
2018-02-05,-21.3869
2018-02-06,-3.86638
2018-02-07,-0.432355
2018-02-08,-5.01703
2018-02-11,-8.19408
2018-02-12,-17.7739
2018-02-13,1.7366
2018-02-14,-1.60967
2018-02-15,-3.59011
2018-02-18,-5.69433
2018-02-19,-13.4264
2018-02-20,-11.9447
2018-02-21,-2.13537
2018-02-25,-2.80586
2018-02-26,-14.9905
2018-02-27,-0.263845
2018-02-28,-6.33944
2018-03-01,-13.5705
2018-03-04,-3.64106
2018-03-05,-21.2638
2018-03-06,-0.324568
2018-03-08,-0.904966
2018-03-11,-11.4858
2018-03-12,-5.93389
2018-03-13,2.76123
2018-03-14,-9.03145
2018-03-15,-8.94831
2018-03-18,-4.95652
2018-03-19,-3.62899
2018-03-20,-7.87296
2018-03-21,-2.40334
2018-03-22,-11.265
