3/1/2018,7.35
2/28/2018,7.41
2/27/2018,7.32
2/26/2018,7.32
2/22/2018,7.25
2/21/2018,6.94
2/20/2018,7.18
2/19/2018,7.34
2/16/2018,7.33
2/15/2018,7.34
2/14/2018,7.36
2/13/2018,6.92
2/12/2018,7
2/9/2018,7.04
2/8/2018,7.17
2/7/2018,7.02
2/6/2018,7.13
2/5/2018,6.96
2/2/2018,7.16
2/1/2018,7.39
1/31/2018,7.29
1/30/2018,7.29
1/29/2018,7.28
1/26/2018,7.3
1/25/2018,7.15
1/24/2018,6.91
1/23/2018,6.91
1/22/2018,7.21
1/19/2018,7.1
1/18/2018,7.24
1/17/2018,7.27
1/16/2018,7.35
1/15/2018,7.26
1/12/2018,7.12
1/11/2018,7.11
1/10/2018,7.04
1/9/2018,7.01
1/5/2018,4.48
1/4/2018,4.48
1/3/2018,0
12/29/2017,5.9
12/28/2017,7.25
12/27/2017,7.37
12/26/2017,7.66
12/25/2017,8.01
12/22/2017,7.68
12/21/2017,7.76
12/20/2017,7.58
12/19/2017,7.48
12/18/2017,7.75
12/15/2017,7.93
12/14/2017,8.17
12/13/2017,7.98
12/12/2017,7.93
12/11/2017,8.02
12/8/2017,8.03
12/7/2017,8.22
12/6/2017,8.11
12/5/2017,8.06
12/4/2017,8
12/1/2017,7.85
11/30/2017,8.4
11/29/2017,8.42
11/28/2017,8.27
11/27/2017,8.21
11/24/2017,7.86
11/23/2017,7.79
11/22/2017,7.77
11/21/2017,8.11
11/20/2017,8.16
11/17/2017,7.94
11/16/2017,8.17
11/15/2017,8.03
11/14/2017,8.03
11/13/2017,8.1
11/10/2017,8.07
11/9/2017,7.95
11/8/2017,7.96
11/7/2017,7.38
11/3/2017,7.78
11/2/2017,8.3
11/1/2017,8.31
10/31/2017,8.47
10/30/2017,8.33
10/27/2017,8.22
10/26/2017,8.32
10/25/2017,8.28
10/24/2017,7.99
10/23/2017,8.15
10/20/2017,7.76
10/19/2017,7.66
10/18/2017,7.95
10/17/2017,8.18
10/16/2017,8.36
10/13/2017,8.31
10/12/2017,8.4
10/11/2017,8.07
10/10/2017,7.98
10/9/2017,8.43
10/6/2017,8.14
10/5/2017,8.08
10/4/2017,8.25
10/3/2017,8.36
10/2/2017,8.17
9/29/2017,8.31
9/28/2017,8.76
9/27/2017,8.5
9/26/2017,8.35
9/25/2017,8.39
9/22/2017,8.46
9/21/2017,8.25
9/20/2017,8.18
9/19/2017,8.27
9/18/2017,8
9/15/2017,8.89
9/14/2017,8.75
9/13/2017,7.97
9/12/2017,8.52
9/11/2017,8.47
9/8/2017,8.39
9/7/2017,8.52
9/6/2017,8.66
9/5/2017,8.74
9/4/2017,9.13
9/1/2017,8.79
8/31/2017,8.97
8/30/2017,8.89
8/29/2017,8.82
8/28/2017,8.84
8/25/2017,8.75
8/24/2017,8.53
8/23/2017,8.05
8/22/2017,8.61
8/21/2017,8.51
8/18/2017,8.53
8/17/2017,8.72
8/16/2017,8.68
8/15/2017,8.62
8/14/2017,8.41
8/11/2017,8.28
8/10/2017,8.71
8/9/2017,8.86
8/8/2017,8.35
8/7/2017,7.9
8/4/2017,7.92
8/3/2017,8.87
8/2/2017,9.04
8/1/2017,9.08
